text,sentiment
2  that was when the doom loop between weak sovereigns and weak banks took hold to full effect and when the flaws in the design of economic and monetary union emu became most damaging,0
the depth and length of the euro area crisis unveiled inter alia the incompleteness of the euro areas institutional design,0
also for the ecb both the increase in the international role of the euro in some market segments mainly debt securities and the stagnation of the euros share in international world reserves are largely exogenous factors,0
nonetheless the proposition that the ecb should preemptively resolve financial stability issues with monetary policy tools at the expense of delivering on the mandate of price stability is both wrong and very hazardous,0
but as you can see on the following one financial market participants repeatedly failed to correctly project even the very nearterm outlook for inflation in the euro area,0
there are some concerns that nonstandard policies would not gain enough traction on domestic aggregate demand because of deleveraging by domestic agents including banks,0
this would mean the double challenge of increased investments and decreased revenues for banks,0
second a signalling effect may amplify this downward pressure as market participants would see a realisation of a completely new scenario which they had previously priced in as a mere possibility,0
monetary policy making in the run up to the crisis was too complacent to macroeconomic stability lacked sufficient mediumterm orientation and underappreciated the role of monetary and credit dynamics in monetary frameworks also in view of identifying financial imbalances and globally interconnected risks,0
at the same time many other factors relating to legacy and structural problems hold down bank profitability,0
this would especially be the case were they to spill over into inflation expectations by the public leading to their unanchoring,0
the continued weakness in bank profitability reflects a number of factors including both cyclical and structural challenges,0
finally let me mention a further challenge that we currently face which is the budgetary position in a number of european countries,0
this could happen to such a point where other firms holding important risk concentrations in the same markets would also incur major losses and even face the risk of insolvency,0
also we need a common energy policy which we have not got and there is the crucial question we have already mentioned of coordinated government control of american debt visàvis foreign investors,0
for example a further cut in our main policy rate  the deposit facility rate  would have been unlikely to support sentiment and market functioning at a time when banks profitability was already expected to come under additional pressure due to the crisis,0
second the banking supervisor may want to send an unviable bank into resolution which has large amounts of outstanding central bank borrowings,0
the fact that regulators gave ratings a prominent role in the risk assessment framework might have indirectly affected investors incentives,0
second as i have said i regard the use of a fixed forecast and policy horizon as somewhat arbitrary in the presence of large macroeconomic shocks of different kinds,0
the expected slowdown in profit growth is a consequence of possible further valuation losses increased funding costs as well as declining noninterest income from securitisation and capital market activities,0
disparate national practices not only add to the burden they also obstruct integrated solutions in product development and risk management as well as supervisory reporting,0
in particular some observers considered the continuing existence of autonomous national fiscal policies as incompatible with a supranational monetary policy,0
we face an outlook of ageing populations high savings persisting weak investment increasingly interlinked economies at the global level and potentially lower real equilibrium interest rates,0
in the case of the latter the reputation and credibility of the central bank will suffer its communication will be ineffective,0
if the escb were to publish a projection based on the assumption of unchanged interest rates then when inflationary or deflationary pressures arose the projection might be interpreted as suggesting that price stability is actually in jeopardy,0
and thats particularly the case in a postdebt crisis environment like the one we face in the euro area today,0
following strong economic growth in the first quarter economic conditions worsened progressively especially after the extraordinary intensification of the financial turmoil in september,0
as a result a vicious cycle can emerge where higher margins and haircuts force deleveraging and more sales generating a liquidity spiral,0
while my comments so far about technical progress in aggregate reflect a perennial challenge for central banks current technological progress poses a particularly acute challenge because of its direct impact on the pricesetting behaviour by businesses that underlies the inflationary process,0
first we saw impairments to the traditional intertemporal arbitrage mechanism which has curtailed the effectiveness of our standard monetary policy,0
these difficulties become even more challenging when considering financial instruments issued by the private sector such as equities,0
here too longerterm forces have mingled with more cyclical dynamics connected to the financial crisis to push nominal interest rates down,0
for some time there have been indications that the monetary growth figures are distorted upwards by noneuro area residents purchases of negotiable paper included in m3,0
it is clear that downside risks to the economy have increased,0
the sharp falloff in oil prices that began in the late summer added then further disinflationary pressures feeding also into core inflation,0
but within this framework there are substantial national differences such as regarding the extent to which various stakeholders are protected in the event of an insolvency,0
analysing the tail risk of portfolios the authors conclude that the rebalanced and current portfolios show similar levels of tail risk both for single countries and for the eu banking system which means that rebalancing portfolios to increase diversification may be inefficient even when correlation between sovereigns defaults is higher as during a crisis  a last aspect to underline is that no country can reduce the accumulated stock of debt in a few years and has to ensure its annual rollover needs naturally having to heavily rely on the holders of the redeemed debt,0
however the number of monetary union supporters has meanwhile returned close to its precrisis level,0
reinforcing these cautionary signals the bls also shows that the scaling back of investment plans has been an important source of the decline in credit demand over the last quarters,0
the macroeconomic implications of deflation are well known,0
the decline was especially marked for homeowners with mortgages for whom it amounted to as much as around 20 percent,0
this is because in the programme context national authorities face a substantial loss of sovereignty with regard to economic policy,0
of course these costs have to be weighed against the need for exceptional monetary policy measures in a crisis,0
here i only mention the moral hazard problems and possible indeterminacy of inflation such a policy would foster,0
and moreover the precrisis slowdown in potential growth coupled with the negative effects of the crisis on investment and private sector balance sheets appeared to have imbalanced saving and investment and depressed the real equilibrium interest rate to very low levels,0
this is compounded if a prolonged period of low inflation also erodes inflation expectations since a persistent fall in inflation expectations itself further reduces the available policy space through the associated downward pressure on the yield curve,0
23 this might be particularly relevant in circumstances when importing deflation might create risks to price stability over the medium term,0
the effects of a crash could be further magnified if vc investors were highly leveraged4,0
there is still a notable omission in that equity issues are not covered mainly because of valuation problems,0
6  it is important to remember that a steeper phillips curve is a curse for inflation stability on the way down when cyclical unemployment is on the rise,0
complex and partially unclear insolvency proceedings may for instance have the effect of deterring investment,0
but successive currency crises in particular a revaluation of the dm and a devaluation of the french franc in 1969 jeopardised trust in the market as the farmers affected demanded compensation for their losses,0
the second concern can be formulated in terms of the question will omts bring large risks to the central banks balance sheet,0
those policy prescriptions are not only about austerity which gives them a negative connotation,0
but it essentially delinked from credit creation which instead became increasingly weak with annual loan growth to the private sector turning negative over the course of the year to stand at 02 in december,0
worse monetary policy can quickly become overburdened if national fiscal and economic policies fail to internalise the effects they have on the common currency,0
euro area developments and outlook  in the euro area incoming economic data particularly recent survey results have started to show unprecedented falls pointing to a large contraction in output in the euro area as well as to rapidly deteriorating labour markets,0
taking into account all these factors it was clear that the slowdown in m3 over the past few months was more pronounced than expected with estimates of corrected m3 growth at or even below the reference value of 4 12 for some months now,0
from an economic perspective it would seem obvious if a state gets into financial difficulty why shouldnt the states creditors bear the losses,0
in addition the statistical base on which monetary authorities had to base their assessment of the state of the economy at that time was thin,0
in addition to these secular forces more cyclical factors linked to the financial crisis have been a drag on real interest rates,0
the ways in which persistently large fiscal imbalances can pose risks for financial stability are manifold with some of them propagating through real economy channels and others through financial markets and institutions,0
the march 2022 ecb staff macroeconomic projections included adverse and severe scenarios in addition to the baseline projections in recognition of the highlyuncertain impact of the war on the euro area economy and the inflation outlook,0
the first is that the accumulation of economic slack due to the recession may exacerbate downside risks to price developments which in turn may lead to outright deflation as monetary policy loses traction in stabilising output,0
on the other hand given that supervisory powers are closer to the political authorities and that ultimately taxpayers may step in to prop up a failing bank the governing body of the institution conducting both monetary policy and prudential supervision would risk being more exposed to political pressures,0
it is true that the cyclical positions of the participating countries have not completely converged in real terms,0
the second factor is the corresponding policy stance and its transmission lags into demand and inflation,0
however if we examine these instruments one by one we will find that the euro area is still far from being a domestic payment area,0
however many do not understand why too low inflation may also pose risks to price stability,0
under current conditions the reserve assets of the stablecoin issuers would be remunerated negatively7 so noninterestbearing stablecoins would hardly be viable unless they were subsidised by the issuer,0
9  as a result current carbon prices do not yet serve as a proper corrective device including in financial markets,0
this loop was a source of vulnerability for the euro area for two reasons first any impairment of the banking sectors liabilities  including capital  challenged fiscal sustainability in the eyes of investors and second the value of bonds held as bank assets shrank as their market value eroded,0
paradoxically in a large number of cases the credit risk remained in the realm of the commercial banks through the commitment they still had to activate back up lines of conduits or structured investment vehicles,0
if we think about how such a system would have worked prior to the crisis we would get to the conclusion that it would have made the divergences between countries more acute than those we have actually seen within the euro area,0
domestic demand is dampened by still weak consumer and investor sentiment and the ongoing balance sheet adjustments in the banking and business sectors which continue to weigh on investment decisions,0
as the money multiplier shrinks fisherian deflation sets in worsening the debt burden of borrowers and hence further amplifying the contraction,0
the second explanation is that the pandemic and the war could have triggered or accelerated structural changes  such as deglobalisation or a more costly energy mix  which have permanently lowered potential output,0
this brings me to the public finances which are of course acutely affected by demographic trends,0
in addition derivatives positions in particular can embed sizeable leverage potentially adding to deleveraging pressures when financial stress emerges,0
in the financial markets an increase in inflation expectations would lead to a higher longterm interest rate possibly also in real terms which would discourage investment  precisely what the monetary easing did not intend to achieve,0
if domestic policymakers and other economic actors delay necessary reforms because they can count on the central bank to provide support whenever market conditions deteriorate monetary policy may become insufficiently effective as well as biased towards the short term,0
the problem is that there is no common european fiscal policy which is also not foreseen in the treaty,0
doubts on this ability for instance due to concerns on the fiscal health of the sovereign could easily reinforce local bank runs,0
internalisation of monetary policy  my first observation concerns the move from small or mediumsized open economies which used to be the case in all european economies to a large fairly closed economy  which is the current situation in the euro area,0
another important aspect in the medium term is the exit from the government support measures including budgetary and financial policies,0
however this lag structure implied by the model  where changes to the inflation objective precede changes in inflation which in turn precede changes in money growth  is at odds with the empirical evidence,0
figure 2  each inflation dip had different origins the first was mainly due to external factors falling energy and food prices while the second was driven more by domestic sources in an environment of weak demand,0
there are of course downside risks to government budgets but there are also upside risks suggesting that the net effect on the longterm sustainability of public finances could be very limited,0
the first observation is that the external assets and liabilities of the euro area as a percentage of gdp are very large and account for around 124 and 137 respectively,0
3  these observations raise some questions why did this period see such an undifferentiated pricing of government debt securities,0
10  macroeconomic stabilisation in the future both facilities however are temporary and linked to the pandemic while the effective lower bound is likely to remain a recurring constraint in the future,0
in monetary unions this is even more the case because countries share their monetary sovereignty and lack the possibility to manoeuvre the nominal exchange rate to correct internal and external imbalances,0
mr donnelly well you see thats not really the question i put to you because as we know the japanese started reducing their interest rates too late,0
this will be all the more true if the deterioration in the economic situation this year is worse than expected owing to the negative aspects of the external economic environment,0
and the second was the fact that in parallel and independent of the monetary policy stance the inflation outlook for the euro area had further deteriorated towards the end of the year,0
overall the constant stream of missed targets and data revisions saps at euro area confidence,0
at the same time low passthrough may exacerbate real exchange rate volatility as relative prices adjust less strongly thereby failing to dampen movements in the nominal exchange rate,0
in that year the signals from the economic analysis remained rather mixed and our monetary analysis was indicating upward risks to price stability,0
moreover when the risks finally materialised the fragmented crisis management arrangements led to policy responses that were rational from a national perspective but suboptimal from a european point of view,0
it cannot be excluded that this process of rebalancing might be nonlinear with episodes of discontinuity perhaps also including economic and financial crises somewhere down the line,0
4  a third potentially problematic dimension of adjustment is related to incentives to increase concentration to reduce costs which can bring with it financial stability concerns,0
but these narrow conditions have led to a controversial reception of the theory in the profession  after all we can all cite examples where countries have defaulted outright rather than implicitly through price level adjustments,0
this might weigh on inflation down the line as it does not fully arise from stronger euro area fundamentals,0
3 in the heat of a financial crisis this will undoubtedly be impossible,0
this opens the door to shifting the blame for unpopular measures to the eu when in fact it does not effectively have the power to adopt policies,0
not only would the resultant wageprice spirals prove selfdefeating in supporting real incomes economywide but it would also hamper the productive capacity of the economy as a whole,0
in the euro area until recently real growth and inflation were too low to foster macroeconomic deleveraging so balance sheet repair had to take place through the more painful channel conflicting with the objective of macroeconomic stabilisation,0
taking a broader view the economic recession amplified imbalances in fiscal policies that had built up gradually long before the crisis,0
thus discretionary fiscal policies have frequently been procyclical overriding automatic stabilisers and possibly contributing to economic instability,0
accordingly headline inflation began to drift downwards owing both to global energy and commodity price developments and to ongoing weakness in the core components,0
it has to be taken into account that a number of these measures  particularly those stemming from the breakeven inflation rates extracted from the indexed bonds  remain imperfect indicators of inflation expectations as several premia most importantly an inflation risk premium but also a liquidity premium are potentially embodied in their calculation,0
one can easily see how this genre of policies would confront doctrinal refusal,0
but monetary policy cannot address the more profound questions about how the economy will look in the future,0
years of repeated overprediction of the future path of inflation require that higher inflation prospects need to visibly migrate into the baseline scenario and be reflected in actual underlying inflation dynamics in line with our forward guidance before they warrant a more fundamental reassessment of the mediumterm inflation outlook,0
this was exacerbated by the development of increasingly complex financial products which made it difficult for investors to assess the quality of the underlying assets,0
however looking only at the aggregate data for the euro area as a whole also has its limitations and average figures can conceal significant differences in performance,0
there are four key questions that should be addressed regarding this matter    are growth and inflation divergences a real problem in a monetary union,0
at the current juncture the main challenge for bulgaria with regard to nominal convergence will be price stability,0
in a few extreme cases the shareholders of some institutions and the public at large suddenly realised looking at the balance sheet that on the left side nothing was right and on the right side nothing was left,0
in my opinion these views are to a large extent misleading and they do not take all the underlying factors into account,0
in the case of financial institutions these exposures are reflected in their investment portfolios eg,0
on the other hand the stubbornly persistent rate of inflation excluding the volatile components of energy and food prices as well as monetary and wage trends argued for caution,0
in such an environment it will be more difficult for us as a central bank to explain our monetary policy decisions particularly if some groups feel discriminated against by our decisions such as savers in germany,0
far from being a straightjacket on national policymakers these rules derive from the experience accumulated in past decades showing that increased debt ratios  as well as the implicit debt associated with social security systems in ageing societies  cast a permanent shadow over long term output growth and constantly limit the scope for fiscal policy to act as a stabilising instrument,0
finally from an institutional point of view there were doubts whether the presidents and national central bank governors in the governing council of the ecb would be able to act in a truly european spirit rather than in the national interests of their respective countries,0
clearly as the sovereign crisis intensified it impeded banks support for the real economy,0
one possibility is that distorted incentives  deriving from the increasingly higher payoff coupled with limited downside risks  may lead managers to take hidden tail risks,0
as a result of these developments advanced industrial economies are experiencing the uncomfortable combination of weakening economic growth and increasing inflationary pressure,0
the second risk is a related one in that these factors could have already unwound and inflation could turn out much higher than we expect over the course of 2018,0
in the event of an abrupt reversal of sentiment however dependence on external financing may quickly turn out to be a source of crisis especially as large imports of capital are always accompanied by corresponding deficits on current account,0
similarly and as i argued recently hysteresis effects  should they materialise and the jury is still out on this  have the unfortunate consequence of locking in crisisrelated income losses and may result in higher rather than lower inflationary pressures,0
this process may have financial implications if impaired assets have to be written down,0
the federal reserves datebased guidance issued in 2011 was of more conventional nature as it was used in the face of increasing downside risks to the economic outlook,0
business environment the business environment confronting the european financial sector today is evidently challenging,0
risks of fragmentation this brings me to my third consideration  the question as to whether and how changes in sovereign bond market conditions could challenge our sequencing,0
so i have a question does this mean that when it comes to the real economy and those who are responsible for the real economy the finance ministers are there more causes for concern than you might have focusing on purely monetary issues,0
as a consequence the argument  which is sometimes elevated to the standard of a moral obligation  that european policymakers should forego important domestic policy goals is untenable,0
since autumn 2008 the ecb has been confronted with various episodes of downside risks to price stability,0
turning to recent monetary developments there were already indications in november 2000 that a moderation in monetary growth had been under way for some months,0
however in other countries the current fiscal outlook suggests a shortfall in terms of the required structural improvement in public finances,0
while the reasons for this limited passthrough have yet to be fully explained a contributing factor is the weakness in the manufacturing sector as reflected by weaker supply chain price pressures compared with the services sector,0
first if the own funds supporting the securities business are separated from the customer funds the risks are directly borne by investors,0
moreover the economic logic of the anglosaxon qe programmes cannot be applied one to one to a bankfinanced economic system like that of the euro area,0
the third one is that the aggregate euro area picture is misleading because important differences exist across countries,0
the duration of the downturn has also itself exacerbated the damage to output,0
the fiscal component of sound finances failings in national governance caused severe fiscal strains in quite a number of euro area countries while at the same time european governance lacked teeth,0
6 one example of this phenomenon during the crisis was the decision of several national authorities to merge failing banks with other domestic banks rather than resolve them which probably increased concentration,0
my point is rather that while the ongoing deleveraging in the banking sector certainly plays an important role in the inadequate current levels of credit supply to the real economy factors related to the demand side may play an even more important role,0
in fact financial institutions themselves seem to have had at some point little knowledge about their own situation and the assumptions underlying their own disclosures have not always been fully transparent,0
their financing as well the deterioration of budgetary balances due to the operation of the automatic stabilisers in the wake of the economic downturn and the aforementioned bank support measures imply that the fiscal deficit for the euro area as a whole will surge from 19 of gdp in 2008 to 53 in 2009 and further to 65 in 2010,0
this risk would be higher for small countries with unstable currencies and weak fundamentals especially if the cbdc were issued in a major economy,0
monetary policy measures tightening financial conditions combined with an outlook for price stability that had significantly worsened due to the economic fallout of the covid19 crisis prompted the ecbs governing council to take further policy action at its june policy meeting,0
in particular any central bank with a dual mandate would have difficulties in clearly specifying the objective for price stability in quantitative terms without also having to specify an objective for employment or growth,0
of course we have to try to simplify our messages sometimes but a mechanistic approach to monetary policy implementation is not wise under any circumstances and particularly not in the new environment of a single monetary policy of 11 soon 12 countries,0
finally a potential risk for the individual country relates to a possible lack of flexibility in the economy,0
yet the mediumterm orientation also reflects the existence of economic shocks the consequences of which monetary policy cannot control without inducing excessively high variability in real activity and interest rates,0
accordingly the eonia forward curve has shifted down substantially over recent months see chart 3,0
for sovereign yields the drop over this period was even more pronounced amounting to around one percentage point for maturities at or above ten years,0
some scholars have for example linked the great inflation seen in the 1970s to policymakers misinterpretation of changes in the economys rate of productivity growth,0
if you look at export figures in principle this exchange rate does not seem to be right for the economy,0
an undervalued exchange rate can also pose a negative externality to producers in other countries,0
however especially as portrayed in the academic literature inflation targeting is also often seen to entail specific procedures or policy rules for interest rate setting eg,0
on the one hand the zero lower bound to nominal interest rates constrains monetary policy on the other hand after governments have absorbed the liabilities of the private sector following the bursting of the bubble and public debts have swollen the room for expansionary fiscal policies is severely limited,0
the chart shows the sharp deterioration in the inflation outlook following the pandemic shock with the endofhorizon projection for hicp dropping to 13 per cent in the june 2020 forecast,0
indeed during the current crisis we have learned the hard way that those forgotten risks which were perceived as not deserving a single slide in many presentations of the past matter more than we previously thought,0
in europe we have the additional complication that the debate takes place not only within countries but also between countries in the open,0
these apparent policy dilemmas were exacerbated as markets began to doubt the credibility of the parities,0
let me now turn to the euro area and consider the third argument which is sometimes made by market participants namely that euro area governance has substantial weaknesses that undermine the viability of the single currency,0
i think it is inevitable that this will affect the nature of the dialogue,0
12  the third important factor is weakness in domestic demand,0
however very few banks back then had actually begun to implement these practices and we made them aware of this gap with regards to our supervisory expectations,0
or must the status quo be considered to be so fragile due to the asymmetry mentioned earlier between the monetary economic and the political dimension that the eu itself could eventually be threatened without the completion of political unity,0
if monetary policy were instead to be called upon to serve a multitude of  usually competing  goals the status of independence would be much harder to justify and the related accountability difficult to achieve,0
the disclosure of their fullyear 2007 financial results revealed that the subprimerelated turmoil has had a material impact on their profitability,0
fourth i will draw upon forwardlooking solvency analysis results published in the ecbs most recent financial stability review to discuss some of the consequences of various risks related to a reemergence of risk aversion in several market segments,0
although such a euro area stance is prevailing the contribution of individual member states to the aggregate outcome is suboptimal,0
second as the bank for international settlements warned in its 2008 annual report 2 the largescale intermediation of ailing capital markets by the central bank may create price distortions in the longer term,0
6  at the current juncture an important element in determining the appropriate length of the medium term is the risk of secondround effects that may entrench expectations of low inflation and thereby leave permanent scars on the euro area economy,0
i would simply add  as i have done on several occasions in the past  that our interpretation of monetary developments is currently further complicated by the uncertainties surrounding the data itself that i alluded to a moment ago,0
   some economists have argued that our monetary policy is too judgemental seemingly discretionary and difficult to explain,0
nevertheless the external net liability position of the banking sectors of most central and eastern european countries continues to be limited with the exception of estonia and latvia where the external net liability positions reached levels corresponding to 23 and 17 of gdp respectively at the end of 2004,0
also europe had to learn the hard way that loose policies and large imbalances also in the private sector rather than only the public sector may have severe implications for public sector budgets and risk systemic crises,0
in the short term given that financial markets are characterized by information asymmetries and frictions the new regulatory requirements will most likely imply some transitional costs on the economy through tighter credit conditions,0
what concerns us most is the potential impact on financial stability,0
nevertheless risks to the sustainability of external positions may emerge if the convergence of relative price and wage levels with those of the eu proceeds too quickly,0
interestingly the historical chapters omit two important episodes which have also had political consequences even in a country like the uk which is outside the euro area,0
on the other hand the failure of the strategy pursued in recent years of trying to convince our partners that this area should be regulated like any other has necessitated a turnaround of the basis of the discussion,0
when looking at these market prices one has to bear in mind that the spread between these nominal and real yields not only measures market participants inflation expectations but also carries the inflation uncertainty risk premium which investors require as compensation for the risk of a loss in purchasing power,0
worse there is hardly a single european public discourse in which the common monetary policy can be communicated,0
macroeconomic policies would be illadvised if they followed suit and likewise adopted a shortterm horizon,0
otherwise debtfinanced fiscal policy will in fact be destabilising since it will depress sovereign bond prices and trigger ratings downgrades feeding back into the financial system through the channels i already described,0
at the same time downside risks relate in particular to a renewed intensification of tensions in euro area sovereign debt markets and their potential spillover to the real economy,0
or what if the slowing emerging economy causes a collapse in the demand for commodities how would this affect internal portfolios,0
first there is always the possibility of hitting the limit where the preference for cash withdrawals would set in even if the threshold seems to be significantly distant in view of the costs of cash storage safety and insurance21,0
the uk case from 1918 to 1933 failed because both fiscal and monetary policy stances were too tight,0
in this case the exchange rate objective could conflict with the price stability concept and the ecb would then fail in its primary objective,0
the national supervisory bodies were therefore faced with the problem of having to assess circumstances on the basis of just one bank or on that of a very small group of banks,0
let me point out three key weaknesses     first the ability of investors to assess the extent of concentrations among various types of collateral  including subprime  within the structured finance securities has clearly been shown to be less than adequate,0
and last but not least the retail banking sector too is very much affected by the introduction of the euro,0
however the implication of the literature would be to use capital controls among advanced economies an option that stands out as unrealistic for political and ideological reasons,0
looking ahead the mediumterm inflation outlook presents clear upside risks in a general context of extraordinary uncertainty about the future evolution of the european economy,0
i am of course aware of the view that in current circumstances structural reforms that expand supply capacity could have contractionary short run effects,0
1  instead phillips curve models point to other factors putting persistent downward pressure on underlying inflation in recent years see right chart slide 4,0
but the decision of the eurosystem not to go the route of purchasing government bonds also reflected a number of additional considerations of which i would like to stress four in particular,0
dangerous feedback effects between local banking systems and sovereigns which emerged after the start of the financial crisis also served to weaken the fiscal accounts,0
turning to the monetary analysis this confirms the prevailing upside risks to price stability at medium to longer horizons,0
on the one hand the sensitivity of public finances to future corporate and financial sector developments has increased beyond the traditional impact of automatic stabilisers during a recession such as lower tax revenues and higher social security expenses,0
the crisis has shown that bank resolution and restructuring are more complicated for crossborder institutions given that any fiscal costs have to be distributed across several host sovereigns,0
first in the euro area there are multiple fiscal authorities so predicting the future stance of fiscal policy and correctly factoring this into monetary policy decisions is not a straightforward task,0
thus from a pure accounting perspective the us fiscal deficit seems to be a key contributor to the persistent us current account deficit,0
as regards private saving its decline has been mainly due to a drop in net household savings that in the course of 2005  for the first time since the 1930s  fell into negative territory,0
as a result the central banks balance sheet would decline automatically as demand for its funds decreases,0
from this point of view delaying the adoption of a single currency until all the conditions identified by the theory are entirely met ex ante  knowing that they will be met ex post in any case  could be seen as suboptimal in itself,0
such developments  by construction neglected in the benchmark model lacking a financial sector  may have a macroeconomic impact and ultimately undesirable consequences for both financial and price stability,0
declining savings in the united states  a natural place to start to answer this question is obviously the us where the increasing current account deficits seem to be due to a combination of factors,0
in principle such effects should normally be more substantial in the north however in the south the absence of risk sharing mechanisms due to market incompleteness and possibly also higher intrinsic risk aversion could make second order effects loom even larger as we will see in a moment,0
the key point to note is that households with lower income are at any point in time substantially more likely to be unemployed and that their employment status also tends to react more significantly to monetary policy impulses,0
at the same time there is evidence that redemption patterns can be procyclical which can foster adverse market dynamics when asset prices are declining,0
fiscal policies have also lost effectiveness,0
this model was only able to develop because of the perception of an implicit state guarantee for bank debt  a perception that reinforced the link between sovereign and bank risks that i described above,0
in sum it seems that it was not only the general design of the mainstream precrisis models that made them inadequate for interpreting the crisis but also the fact that they relied on data mostly drawn from the time of the great moderation,0
the causes of low profitability are for the most part structural and hence require structural solutions,0
while estimates of the impact of a change in the age structure of the population on private savings have to be treated with caution their order of magnitude clearly shows that population ageing will tend to dampen savings,0
a second concern may be related to accounting and regulatory arbitrage between the two subcomponents of the conglomerate,0
similarly inadequate information about the quality of the assets underlying complex structured finance products led to valuation problems as did inappropriate accounting for the illiquid nature of many of these products,0
this is due to the third criticism i outlined the belief that economic and monetary union cannot work due to institutional flaws,0
it is important to keep in mind that the issue is not about the robustness of balance sheets as capital and provisions have significantly increased since 2012,0
otherwise investors may become fearful of inflation and concerned about the sustainability of public finances,0
on the other hand the concept of the medium term is seen to be too vague in the absence of explicit quantification although it should be clear that the macroeconomic concept of the medium term is measured in years not in months,0
let me focus here on the financial risks of our own balance sheet on financial stability implications for the euro area and on effects on income distribution,0
in addition a parliamentary rejection or dismissal of an ecbs executive board member nominated by the governing council for the supervisory board would in practice affect that members stance in the ecb decisionmaking bodies thereby institutionalising potential conflicts between the ecb and the parliament,0
at the macroeconomic level the emergence and persistence of financial imbalances both globally and domestically created new systemic vulnerabilities which in some cases also reflected the stance of macroeconomic policies,0
all these factors put the downside risks to economic activity coming from oil prices which i do not neglect into perspective,0
or a situation where larger countries with larger resolution funds are in a position to exclude more creditors than smaller countries,0
the second longterm economic issue i should like to address today is the need to prepare for the substantial financial consequences of the ageing of european populations,0
15 the authors argue that this is due to an underestimation of fiscal multipliers which in turn led to an underestimation of the contractionary effects of the fiscal consolidation plans announced in early 2010,0
and it seems the lesson still has not been learnt completely deadlines for the correction of excessive deficits are being relaxed the corrective tools that are available even under the new procedures are simply not being used as the cases of spain and cyprus in the recently conducted macroeconomic imbalance procedure illustrate,0
these critics claim that the credibility of the single monetary policy has suffered as a result,0
as such the eurosystems intermediation role waned and target balances began to decline from late 2012 onwards,0
the main reason for this shift has been the underfunding of defined benefit plans which partly reflected unexpected demographic developments but also reflected the impact of low interest rates coupled with heavy losses in equity portfolios,0
the flaw in the reasoning underlying the no regulation motto consists in my view in overlooking the fact that such passage was economic in nature not technical,0
first there is the tendency for individuals to seek to economise on money holdings if inflation rises referred to informally as shoe leather costs,0
this is the case not only because of concerns over the impact of monetary policy decisions in advanced countries but also given that an economic slowdown in emerging economies may potentially compromise a still fragile global recovery,0
in a similar vein prospects of rising interest rates may discourage private savers from purchasing longerterm assets as a tightening of monetary policy inevitably implies a capital loss for those who bought these assets,0
on top of that the traditional group of investors suppliers of liquidity for the banking sector have altered their investment strategies,0
the beginnings were marked by a severe oil price shock which compounded the cost pressure and inflation implications of a secular decline in european productivity trends,0
since then some of the downward risks to our main growth scenario have in fact materialised,0
for example in practice the information from monetary aggregates is not incorporated into conventional macroeconometric forecasting models,0
currently one of the most significant vulnerabilities of euro area banks relates to their weak profitability prospects,0
first ecb staff analysis suggests that under the current rules requirements to reduce debt in excess of the 60 threshold risk creating a vicious circle between monetary and fiscal policy when inflation is below our mediumterm aim  which is precisely at a time when fiscal support is most needed,0
but to the extent that part of that approach is linked to a relaxation in the expenditure cutting plans or new expenditures being contemplated which have a longterm effect then i would be concerned as they would had structural implications,0
an important consideration is that economic slack is a multidimensional concept that is not directly observable and choices must be made on how to estimate or measure it,0
