text,sentiment
"some argue that if price s started falli ng corp orate p rofits would be squeezed due to the d ownward 
rigidity of nominal wages  and there would be a high probability of a deflationary spiral emergi ng",0
therefore we are facing the ereality in which eadministration has its liabilities towards eeconomy,0
if those market forces are driving financial firms toward centralized decisionmakingregarding risk pricing and other operational issues it will be difficult at best to implement adecentralized approach to prudential regulation however attractive its apparent simplicitysimilarly in the face of continual marketdriven innovations in banks risk measurement andmanagement systems regulatory approaches based on rigid onesizefitsall rules are likely tobecome quickly outdated ineffectual and worse potentially counterproductive,0
for the costs of financial crisis can be heavy  not only with regard to the amount and duration of real economic losses but also concerning the often considerable fiscal costs,0
the lingering concerns about their condition relate primarily to their low profitability an issue that has already lasted several years,0
but the constraints were significant  first and foremost the lack of trust among member states partly justified by the episodes which ignited the crisis fiscal misreporting and failures in financial supervision,0
"i turn now to the second factor namely the weakness in the australian economy in the second half of
2000 and its flowon effects to the first part of this year",0
"1 prominent examples of critiques of  the existing macroeconomic literatur e include p krugman 2009 how 
did economists get it so wrong new york times  2 september and wh",0
"first the recent upward trends in global prices of major food items have significant 
implications for the domestic agricultural sector and overall macroeconomic and financial 
stability",0
"why did policymakers tolerate for a while further increases in the output gap and why did they
subsequently become more concerned about the inflation risks from further increases in the output
gap",0
some of our prudential guidelines on key areas such as investment classification and valuation norms impairment recognition and loan loss provisioning as well as securitisation are indeed at variance with international accounting norms,0
"the outlook 
over the past few months the outlook for growth in the euro area has deteriorated steadily",0
"many commentators have raised a very valid concern t hat in the event of a secular decline in oil and 
gas prices drawdowns for stabilization could consume the entire fund over time",0
"when a shock hits and the correlation breaks do wn the hedge breaks down too with a double 
whammy to var and so for regulated firms to regulatory capital requirements through higher volatility and a higher measured exposure",0
all in all however desirable it may be from a prudential perspective it seems odd to discuss this proposal without considering its fiscal consequences,0
on the one handdownward pressures could materialise if import or producer prices were to fall further while on theother wage developments would become a matter of concern if wage increases were higher thanexpected,0
"when these flows turned into outflows as the economic environment deteriorated 
after 2008 these imbalances not only led to problems for the countries concerned but also 
produced contagion to other parts of the euro area",0
note though that the consumption share remains well below its value in the early 2000s,0
the fiscal gap has been mirrored in a widening current account deficit mainly reflecting the oil trade account,0
today i will discuss the conundrums that the economic policy in europe  mainly monetary and fiscal policy  face against this backdrop,0
i have already mentioned that earnings from maturity transformation will not be sufficient,0
i am concerned that developments in zimbabwe have tended to have an adverse effecton our markets in particular our currency and bond markets,0
"1 
however the economic implications of the crisis go far beyond the fiscal burdens",0
"basically this is very much a vicious circle if public finances run into difficulties the banks are put under strain  if the banks hold government bonds on their balance sheets for 
example",0
still it would be too simple to lay the challenges faced by monetary policy solely on the european supranational institutional framework national characteristics were in many ways inadequate too,0
"in addition the unconventional measures of the past few years have blurred the 
boundaries between monetary and fiscal policy in places",0
of course the risk inherent in this kind of policy response is that the increased fiscal commitments persist beyond the time they are required,0
"when the exchange rate ceased to be perceived as sustainable and the risk of an adjustment
grew the earlier capital inflows turned into massive outflows",0
a local issue in europe of course is brexit where there remains a lot of uncertainty and clearly if theres a nodeal brexit thats going to be a downside risk,0
the initial tremors of the euro area crisis occurred in greece in the fall of 2009 following news that the countrys fiscal deficit would be much higher than had been expected by the markets,0
now largely because of the lower oil prices but also because the global growth outlook has weakened these projections have been revised downwards to 17 by 2017,0
the implications of this fiscal scenario are far reaching,0
"14
the monitoring statistics referred to above are drawn in very large part from the onbalancesheet positions of a limited number of albeit important creditor institutions",0
"on the institutional side the eu fiscal framework which had been revised in 2005 was too weak and not 
implemented with sufficient rigour",0
"at a general lev el these cha nges were si gnifica nt be cause they 
offered the p romise of limiting the overall hedge fun ds could take on as well  as the dire ct credit  
exposure of firms to he dge funds",0
there are risks attached to the global economy which seems to be on the downside at least in the near term as regards both output growth and inflation,0
rather the puzzle is on the pricing side as prices have been higher relative to costs than expected,0
in the second case that is if the situation is rather one of a cyclical upswing then clearly credit growth will have to undershoot nominal gdp growth for many years in the future,0
however the economic expectations became confused in the second half of 2000,0
a look at durable goods consumption indicators reveals the steep fall in sales levels figure 9,0
"the arguments run asfollows
first it hampers efforts to broaden the investor base",0
"we can see this weak performance in a number of ways but ill use two 
particular metrics the unemployment rate and the employment population ratio",0
however for those banks with large client clearing volumes disallowing client initial margins to compensate for potential future exposure may inevitably create constraints on their leverage ratios,0
here by the way i am departing a bit from my selflimitation to prudential issues since consumer protection issues around alternative payments systems may be quite significant,0
"as a result the central b ank will face a difficult decision as to how far 
it is prepared to go",0
"responding to low inflation
from december 2011 onwards inflation in the euro area began a sustained downward drift reaching its trough in january 2015",0
in addition foreign exchange revenues from tourism have been dropping reflecting the weakening us canadian and european markets,0
"if the board of directors of a governmentcontrolled financial in stitution comprises only representatives of 
government there may be a tendency for the broader goals of government to override the 
commercial objectives of the bank and thereby depositors interest",0
"but with accelerating inflation in the economy as a whole theprice of such protection of the suffering sectors would have been tantamount to real exchange rate
appreciation which would in any event have damaged their competitive position",0
at the same time our weak currency also created pressure on the exchange rates of our neighbors causing the interest rate to be kept high for longer than necessary which in turn also fed into the nonperforming loan ratio,0
"it also amplified the crisis as ongoing deleveraging in 
the industry inevitably put downward pressure on financial markets and on the real economy",0
however i may point out that foodprices display a larger degree of volatility owing to their seasonal pattern,0
"graph 3 
 
 
 
on top of this investor demand for new issuance declined both internationally and domestically because of the brand damage to rmbs from the us in particular where poor lending and servicing practices saw a material deterioration in collateral performance",0
a lack of liquidity coupled with the erosion of capital due to losses on sovereign exposures eventually led to entire national banking systems being unable to access market funding,0
according to our surveys credit conditions tightened somewhat especially for small enterprises following the increase in banks funding costs and the deterioration in the economic outlook,0
"as long as fiscal policy is  on an unsustainable course with government 
debt ratios still rising the social costs of further delaying adjustment will exceed the costs to society of acting sooner",0
"on the other hand we all know t hat the banking system will also fa ce mounting operational challenges 
in the future",0
in short the general economic difficulties have placed central banking at a crossroad in relation to its principles policies and management,0
after a long series of unexpected drops in consumer price inflation in december the twelvemonth variation was negative in eleven countries and for the first time since october 2009 in the euro area as a whole,0
"what worries us is that consumer sentiment 
indicators in the united states have been declining since the middle of last year",0
           sixth political deliberations in the euro area also played their part in delaying the recovery of the greek economy,0
"not only do gover nments lack a suitable hedge for longevity 
risks but  due to national payasyougo sche mes  they already face a huge demographic 
burden which should not be exacerbated needlessly",0
"as a result the cost of justifying adjustments in monetary policy becomes quite high in the eyes of 
central bankers when such adjustments are ai med to deal with imbalances which appear in 
forms other than price indices",0
to me saying that the riksbank has no mandate to take these risks into account therefore appears rather odd,0
the debt reduction process which private households in the us are currently undergoing and the consolidation of government finances in several european countries in particular are dampening economic activity in the short term,0
this poses a particular problem in a currency union as the price of unsound budgetary policies may to some extent be passed on to all the other member states,0
with respect to aggregate demand the economy faced several important headwinds efforts by households and businesses to rebuild their balance sheets persistently tight credit conditions the extreme weakness of the housing sector the significant drag from fiscal policy in the years from 2011 to 2013 and the growth slowdown in europe and other parts of the world,0
in addition the fiscal position of these economies has deteriorated after several years of fiscal deficit,0
the main issue is the economic context of such events which is a rather difficult one we cannot deny that,0
one aspect that has been raised is this are banking rules procyclical,0
"the main difficulty however stems from  the deficiencies in the european institutional 
budgetary framework",0
complicating the outlook are the challenges faced by the chinese banking sector in particular the shadow banking sector which has the potential to reinforce the slowdown,0
"but it is also 
inappropriate from the standpoint of its impact on inflation at a time when this variable as 
2 bis review 442008
 you know is deteriorating sharply",0
"others argue that in this world of knowledgeintensive
industries accounting treatments do not accurately measure true economic earnings and therefore
measures of correct  stock valuations do not capture economic reality that market participants see",0
in pakistan however the situation under which the fiscal and monetary policies have to operate is fundamentally different and far more complicated,0
the other external risks we have been watchful of are the tepid recovery in europe the impact of abenomics and the growth story in china,0
besides the losses they may incur and thereby run into financial difficulties there is a risk of the stock market functioning less well because prices bolt from more fundamental levels,0
but they also have less formal procedures and internal controls simplybecause their staffing and operations are so much smaller,0
the situation in the field of fiscal policy is more complicated,0
nonetheless the mediumterm risks to the outlook are still disquieting,0
"in the short 
term europe is experiencing a recession and rising unemployment due in part to fiscal 2 bis central banke rs speeches  
 austerity and banking sector deleveraging",0
germanys fiscal situation is likely to deteriorate by around 03 to 04 of gdp in 2016 and 2017,0
demographic and economic changes along with the low interest rates that followed the financial crisis have upended the calculations that many canadians made in planning for retirement,0
"these problems are clearly visible if one compares the most recent calculation of the gdp 
gap in the september monetary policy update with the estimates made in real time",0
however looking only at the aggregate data for the euro area as a whole also has its limitations and average figures can conceal significant differences in performance,0
the trade balance in january 2012 also marked a record deficit,0
the greater risk lies in a large correction in asset prices that leaves investors with little or no equity in their investments at a time when the broader economy is under pressure,0
"some commentators on the earlier basel ii and basel ia proposals voiced concerns that 
adoption of a new capital framework for the largest and most complex us banking organizations could disadvantage other us banking organizations particularly the smaller banks",0
similarly cfms could be applied on capital outflows if the economy is stagnating fx exposures are high and reserve levels are inadequate,0
besides weak data series there is also the problem of coping with lags in monetary data,0
"some economists notably krugman have argued that the size of the stimulus should be much larger than what the models 
suggest simply because in depression economics the usual laws of economics do 
not apply",0
more fundamentally the impact on financial behaviour which is the ultimate goal cannot be measured straightforwardly since students may still be years away from important financial decisions,0
the third risk is that banks intermediation capacity may be hampered by their continued low profitability,0
in some cases the price dropped so much that the value of the collateral fell below the loan amount,0
"ii incomplete indexation of the tax system 
a second cost of anticipated inflation is the added inefficiencies that arise when an already 
distortionary tax system is incompletely indexed",0
"while it is true that those factors have been complexly intertwined broadly 
speaking the following can be pointed out",0
the current account deficit averaged 2 of gdp in the first halfof the 1990s worsening to 8 of gdp in the second,0
the discussion on external debt has driven market sentiment negatively as it is being touted as a source of vulnerability,0
the question is how much scope the relevant governments have for such actions before encountering the potential limits to credibility of their own balance sheets,0
and this comes at a time when profitability is already weak when the sector has to adjust to postcrisis deleveraging in the economy and when rapid changes are taking place in regulation,0
fourth deterioration is the fiscal position stemming from rising expenditures accentuated the twin deficit risks,0
extending maturities on the other hand would leave them on the hook and they could be still held liable if debt is restructured down the line,0
"on the one hand labour productivity remains 
around 8 below the level it would have reached had it followed its precrisis trend chart 9  implying a significant margin of spare capacity in the economy",0
finally on the external side upside risks stem from the possibility of further unexpected oil price rises,0
"let me close with a few comments on what i see as so me of the more important risks to the outlook for 
the us economy",0
"conclusion
currently the policy dilemma is one of trying to address the deterioration in the inflation outlook against the background of a weakening growth outlook",0
"indeed all of the banks felt this was 
going to be the c ase and they argued against being required to put up sufficient capital to 
meet an overall nama loss ratio equal to that of the first tranche",0
"in other words market participants may conclude that the public sector 
is on the wrong side of the  laffer curve  so that a further tightening of the fiscal stance 
would be counterproductive",0
primarily the euro area is faced with deflationary pressures associated with a series of economic shocks firstly the fall in oil prices as well as the overall decline in commodity prices secondly the slowdown in growth in emerging economies and chiefly china and lastly inadequate growth in the euro area with persistently high unemployment which curbs wage rises and weakens demand and price growth,0
in 2012 these imbalances intensified further reaching levels that pose a risk to the stability of the banking sector and hence to the swiss economy,0
"as i have alluded to before current generation economic models used at central banks were 
ill equipped to signal the mounting risks of a global recession",0
besides the nearterm risks around productivity growth are tilted to the downside,0
a further major complication is the future securitypolicy situation which is naturally hard to assess with traditional economic tools,0
"as a third point i would like to mention the balance sheet adjustments that have followed the share 
price bubble and which have been having an impact in the financial markets",0
"we need to pause to consider what inflation rates at this level do to fixed contracts like 
pensions savings and the salaries of persons with low bargaining power",0
"protection accorded to secured creditors as against unsecured creditors and depositors in case of banks in a sense goes against the basic model of banking which presupposes 
deposit mobilization by banks thereby requiring strict regulation",0
however one must bear in mind that this kind of volatility normally happens in times of crisis or in jurisdictions that have rather bad macroeconomic fiscal or monetary discipline,0
"lesson 6 inflation targeting is necessary but not sufficient 
a more fundamental question is whether the inflation targeting  regime itself needs to be re
thought",0
however should the ecb expand its qe program  which appears increasingly likely  and in so doing cause another round of euro depreciation this could be to the detriment of our exporters,0
well of course if it keeps doing that then the central bank fx reserves fall confidence in the currency will fall and we will have all sorts of problems that we have had historically,0
on the one hand if the equity cushion proves to be too thin the system might well fall over,0
granted these regulatory premia have cost implications but it would be costly to have yet another crisis,0
bubbles appear to emerge when investors either overestimate the sustainable rise in profits or unrealistically lower the rate of discount they apply to expected profits and dividends,0
but i fear it may produce rather poor monetary policy for several reasons,0
"another factor which led us to review our banking supervision arrangements was
a concern at the compliance costs and regulatory distortions which can be associated withconventional approaches to banking supervision",0
"these imbalances stand out as one of the most serious vulnerabilities faced by the domestic economy as they are t he main channels whereby the potential halt in 
external financing feeds through into exchange rate depreciation",0
on the other hand product designs inadequate to the needs of users also limit financial inclusion,0
when the credit losses increased there was uncertainty over where the losses would finally appear,0
perhaps they do and the issue is really one of incentives that lead to their ignoring this risk which i will turn to next,0
evidently the introduction of new prudential control measures entails an additional effort for banks at a time when the sluggishness of economic activity is exerting significant pressure on their margins,0
"at the turn of the second quarter of 2012 doubts arose once more about the 
viability of the southern european fiscal programmes",0
in particular the consequences of the sovereign debt problem in europe remain unforeseen,0
but how will you respond if their deficit exceeds 5 of gdp or even reaches 7 as some forecasts suggest,0
"without firm guidance on the goals of monetary policy market participants could lose their point of reference which could result in them adjusting their longerterm inflation expectations 
as a mere reflection of current circumstances rather than taking into account the ability of the 
central bank to achieve its goal over the medi um term",0
"however one set of costs  those 
directly or indirectly connected with closing bank accounts  hinder customer mobility and thus 
constitute in themselves an impediment to the fr ee working of the mechanisms of competition",0
what i do think might be worth considering however are disincentives for brown finance  but only via traditional instruments such as tax rules,0
asset prices may reach levels inconsistent with underlying fundamentals,0
"the second  challenge for european policy makers will be a possible major economic downturn which
 as economic history tells us  will sooner or later come",0
"such outcomes can be 
even more likely if loan products have complex repayment terms that are not fully understood or if the borrowers have unrealistic expectations of their future income or house prices",0
"but if at any point all nine members did so the centrifugal elements of our individualistic system could it seems to me 
lead to genuine cacophony",0
"this 
perspective raises the issue which i will return to later of whether the negative 
consequences of the decline in intermediation required both of these elements to be present",0
as a result it became necessary for them to either sell more assets to maintain adequate capitalization levels or to reduce their loan values,0
"thus assuming a growth rate of 15 
percent in 2009 the budget deficit is expected to reach about 3 percent of gdp based on the automatic stabilizers ie the expected drop in tax revenues resulting 
from the slowdown in growth on the one hand and a certain rise in government 
expenditure arising for example from an increase in unemployment on the other",0
therefore concerns of high inflation caused by deficit financing during 1960s gathered momentum during the 1970s,0
"it is a cause of concern for public policy because of the 
associated costs especially when a large part of the population has no hedge against inflation",0
"however this kind of loss induced regulatory and 
supervisory reform often leads to patchwork plumbing which in turn results in a vicious circle 
of further losses and more patchwork",0
however distributions will not be assured in the future either since our results will continue to be subject to considerable fluctuations,0
"il sole 24 ore  even accepting a period of deflation with all the possible social 
consequences this might have",0
"a supranational 
monetary policy has to coexist with fiscal policies which essentially12 remain at national responsibility",0
"10 the ghanaian economy was severely challenged in the first half of 2009 with rising 
inflation a depreciating currency loss of international reserves and weakening business and consumer confidence",0
business fixed investment will continue to decrease due mainly to thedecline in corporate profits and is likely to enter an adjustment phase,0
"viewed together with the negative experiences of the recent financial crisis it is thus tempting to assert that the financial sector has in fact grown out of 
proportion",0
with hindsight it is easy to see that the regulations have focused too little on liquidity risks,0
we also see an upside risk to this forecast with the main risks coming from the exchange rate for reasons elaborated on above and food prices,0
indeed figure 1 column 3 indicates that many mpc members have significantly negative coefficients on the output gap,0
what i would say is that there are substantial risks to real growth in the united kingdom but also as a knockon effect on the eurozone,0
"much more important are risk aversion in the markets limited access 
to foreign credit an uncertain operational environment and impaired corporate balance 
sheets",0
" for instance inflation may still be running high in case of procyclical fiscal and 
wage policies",0
"however one can argue that there is something wrong in the level of profits shown if the latent credit 
risk in the loan portfolio is not properly taken into account",0
whatever the outcomes resolution planning is thrown into sharp relief in view of the potential financial stability risks associated with the failure of larger established firms and the elevated likelihood of failure for smaller newlyformed monoline enterprises,0
"th ey look up on their asse ts as a substitute for saving s not only a merican 
citize ns are not saving m uch if at all even ce ntral governm ent is dissaving  witness the hig h budg et 
deficit",0
remittances are another important channel through which the us economic slowdown could manifest itself in the philippines,0
third by their very nature economic frameworks can onlybis review 1092000 4provide a summary description of the economy and thus do not incorporate all relevant information,0
thus hasty diagnosis and as i heard from many analysts simplistic comparisons among the various countries situations may lead to inappropriate policy recommendations,0
one cannot rule out the possibility that investors might reduce their holdings or perhaps no longer wish to own swedish mortgages through covered bonds when housing prices are falling heavily,0
"for instance if the risk of a financing gap had materialised at the 
highest level expected for 2009 then the depreciation pressures on the leu would most likely have generated a currency crisis with a negative impact on inflation and implicitly on leu
denominated financial assets of households",0
in this context the particular problems and the specificity of the viewpoints tend to take precedence over the vision of the whole,0
and this debate is currently obscuring the consensus on the longerterm effects of consolidation,0
there are several major issues but yes brexit is one of them,0
"the other aspect which causes serious 
concern is that the comprehension of these models remains confined to a small group of 
quants  and it becomes very difficult for the top management and boards to comprehend the 2 bis review 22010
 actual risk undertaken by the organisation",0
"while this is  true of all financial institutions the need is 
particularly great for those which are sharia compliant due to several issues that are specific 
to their business model",0
"at the same time too abrupt a depreciation would have generated a much larger share of non performing loans currently they stand at nearly 16 percent of total 
loans with the result of worsening  banking indicators",0
"vat receipts have continued to fall this year they were down by 102 per cent in 
2 bis review 272009
 the first quarter from a year earlier and by 121 per cent in the second quarter while 
consumption fell by 26 per cent",0
we felt this acutely during the financial crisis when market values of bank equity plunged while book values evolved only very slowly based on accounting measures of losses,0
as a result macroeconomic growth would be impeded,0
"but there are tendencies in the european union to think that bailouts would be 
considered if distortions of the economy are at stake",0
across all of these concerns the underlying factors may be either structural or cyclical,0
but it is also an economic issue and that is my concern,0
"bis review 1092008 3
 in addition it arrives at a conclusion that i have been claiming in discussions with my 
colleagues for some time far from being disco nnected financial stability objectives and the 
rest of the traditional monetary policy objectives are two sides of the same coin",0
if the central bank did not provide that liquidity a credit crunch would ensue and that would create a significant downdraft in the economyin effect a deflationary shock,0
on the other hand it is absolutely clear that neither the european financial stability facility efsf nor the other support programmes can do anything about the longterm problems,0
let me now turn to another concern that is often expressed around bond market liquidity namely that with the decline in intermediation by the banks the likelihood of market dislocation is higher,0
"the possibility i am airing is 
that another factor may be the size of a schemes discounted liabilities  and the prospective volatility of 
the associated funds net value relative to the sponsors underlying business and capitalisation",0
of course whenever financial stability risks are looming this represents a challenge above all to macroprudential policy,0
overall however risks to growth are primarily on the downside particularly because of the economic consequences of the war in ukraine,0
"those reasons 
most often relate to policy or institutional shortcomings",0
the governments of these economies have to deal with their own problems which are not negligible,0
"however in a slowdown as the impaired assets rise the specific provision requirements increase and the statistical provision 
becomes negative",0
"however when banks are trying to deleverage such additional reserves are more 
likely to be hoarded",0
"this 
corresponds to a situation in which the riksbank clearly and transparently announces an alternative repo rate path that it intends to follow and that affects market expectations and thus inflation and the real economy",0
"on the other hand it could also turn out that 
inflationary pressures build more quickly than assumed",0
"at present the european continent is being handicapped above all by the high degree
of official regulation and the manifold inflexibilities on the labour market",0
"as the federal open market committee noted at its last meeting uncertainties 
bis review 1402007 3
 about the economic outlook are unusually high right now",0
"3the imf s estimates for 1999 are 1 ½ altogetherbis review 1151999 2in the meantime the turbulence emanating from southeast asia which rapidly shook the financial
and foreign exchange markets one after another as well as the severe structural crisis in japan have
led to the emergence of new macroeconomic imbalances",0
"a big question mark hangs over japan as it remains unclear how the recently 
implemented stimulus packages will impact on the real sector",0
in addition the reform of the stability and growth pact sgp in 2005 has weakened the fiscal framework substantially,0
a particular case of operational burden of interest to this audience is the limitation on trading of assets in the ma portfolio,0
otherwise large real wage reductions might occur which are unnecessary and undesirable both from an economic and a social perspective,0
"the role of the repo rate path during the financial crisis 
when we began to make repo rate forecasts a few years ago i do  not believe anyone
 
expected a situation like the one we had when gdp fell by 5 per cent in 2009",0
"finally it is not clear that bankruptcy 
costs are relevant in the context of the tbtf problem where precisely those costs are never really incurred",0
on the other hand an illtimed exit or its premature expectation may also put some financial institutions at risk depending on their maturity mismatch,0
"on  the other hand regulations that are enacted for 
broader societal purposes but that the enterprise sees as of little benefit to its revenue growth can be viewed as an expensive mandate",0
in addition structural deficits have become rather large and public debt ratios have started to increase limiting the room for manoeuvre of automatic stabilisers,0
"as for the outlook of the chinese economy the growth rate is likely to remain downwardbiased owing to a sharp change in the demographic situation and the resultant fall in the 
potential growth rate ",0
however toward the end of 2007 at about the same time that the united states entered a recession the headwinds facing the asian economies appeared to strengthen,0
"let me make a note of some 
of the key categories 
 privatization revenue from the prior period has been spent and the 
likelihood of substantial future inflow of revenue on this account is 
diminishing 
  terms of borrowing in both domestic and international financial markets 
have already worsened  the price is not even asked 
  vat revenue will certainly dwindle as uncertainties rise and the purchasing 
power diminishes 
  the volume of contributions will also shrink",0
at the macroeconomic level several shocks interacted leading to a decline in credit demand and supply and evolving in some regions into a fullfledged sovereign debt crisis,0
"bis review 382009 3
 this brings me to the point that we as the central bank must be prepared to make unpopular 
decisions",0
on the one hand more restrictive fiscal policies are likely to hold back growth in europe,0
"the irb bank would find little attraction in lending to low rated borrowers 
because they would have to incur a capital c harge which would be higher than 8 while sa banks 
might be indifferent regarding their lending to such  borrowers because they anyhow would have to 
incur the capital charge of 8",0
however as noted in the most recent mpc statement the upward drift in core inflation in the absence of any obvious demand pressures would suggest that there may be emerging underlying pressures owing to lagged effects of the exchange rate depreciation as well as higher unit labour costs,0
i am however not going to delve deeper into this debate and would only focus on some of the imponderables which implementation of ifrs would throw up especially in the indian context,0
the situation went too far resulting in large balance of trade and government deficits which required tightening measures,0
longdated marktomarket assets would then lose value while funding costs would mount on the liability side,0
"fiscal deterioration was compounded in some countries by the size of blanket guarantees 
given to the banking sector",0
the biggest problems are institutional political and  perhaps most of all  societal they centre on fiscal policy decisions collective bargaining agreements and overall societal consensus,0
"around the period domestic concerns pertaining to high cad moderat ion in growth high fiscal deficit high inflation and policy uncertainty 
were some of the major concerns for foreign investors",0
this is the case not only because of concerns over the impact of monetary policy decisions in advanced countries but also given that an economic slowdown in emerging economies may potentially compromise a still fragile global recovery,0
"as ive just talked through though these 
future decisions have the potential to affect near term macroeconomic outcomes",0
"the cash flows to be expected of these claims are now discounted 
by an abnormally large risk factor",0
the question is of course the conditions under which we would decide to use that instrument because it is clear that the negative rates at some point have also side effects that start to become more important namely on the profitability of banks,0
"3  
international factors  
the sharp decline in global oil prices over the past year has had a large impact on headline 
inflation",0
the main risks i see to that outlook are from abroad,0
in most cases the impact becomes more pronounced as debt accumulates and may also lead to financial stability issues,0
in such a context fiscal discipline could indeed degenerate into a loose fiscal policy and the latter would in turn contaminate monetary policy,0
the loan imposed tough terms senior management was replaced and shareholders lost almost all of their investments,0
"there is the 
inexorable shift of global economic weight to asia the publicdebt problems in the north atlantic economies the multispeed nature of the australian economy the more conservative approach to spending and borrowing by australian households and the list goes on",0
the bigger concern is profitability which was already low,0
heterogeneity among the euro area countries regarding their fiscal situations poses an additional challenge as it increases fragmentation risk,0
the banks concern was that their recourse to the discount window if it became known might lead market participants to infer weakness  the socalled stigma problem,0
"with the crisis fiscal imbalances increased not so much because of a rise in expenditure but 
essentially through a massive loss in revenue",0
norges banks management results in 2008 were weak in both absolute and relative terms,0
but the weakening appears to have gone beyond this adjustmentreflecting a deterioration in shortterm profitability and cash flow,0
"however by itself the existence of substantial price discounts in distressed sales speaks 
only to the positive economics of fir e sales not the normative economics and hence is not 
sufficient to make a case for regulatory intervention",0
the stakes are high because the economic and social cost of the crisis has been large,0
"in any case the additional fiscal costs that governments have 
shouldered will be carried forward in terms of higher debt for years to come",0
"for instance inflation creates a wellestablished fiscal bias as tax bands may not be sufficiently
updated or because interest incomes are taxed whereas they incorporate a risk premium which does
not constitute an effective income in itself but rather compensates for the depreciation of financial
capital",0
"rather my point is just that the financial stability costs of asset purchases are likely to 
loom larger when term premiums are more negative and that this consideration belongs in the discussion",0
while andrew does acknowledge that such a policy may be considered excessively cautiousparticularly when the potential for inflation is remote he does however makes the point that the cost ofa financial crisis would be far greater than the output forgone by the policy action to constrain suchunsustainable growth,0
japan which is in manyrespects a unique case faces substantial fiscal consolidation,0
leverage however amplified the losses as house prices began to decline,0
"it is often difficult for 
investors to determine the underlying assets that ultimately provide the cash flow for these 
products  and therefore to determine their direct exposures",0
"indeed the largest deficit experienced over
that 25 year period relative to gdp was in the midseventies with another very large deficit in the
mideighties",0
if the size of the risky assets was sufficiently large compared with the size of the banks net capital the bank might fall into capital deficiency,0
"if on the 
other hand the measures are designed to be fairly broad based the more basic question of 
the appropriate role of monetary policy may be raised by those who are focused on reactive 
policies that  get in all the cracks  of the financial system not just the heavily regulated 
portion occupied by large financial firms",0
"one might think that only an economist would argue in these terms to worry that a capital 
gain on an asset that you own could actually make you worse off because of some vague 
notion of higher future housing costs especially for your children",0
but within this framework there are substantial national differences such as regarding the extent to which various stakeholders are protected in the event of an insolvency,0
in addition deposits fell substantially by some 117 billion a 49 decline between september 2009 and december 2015 in part because of depositors uncertainty about the macroeconomic environment and the prospects of greece within the euro area,0
"i would like to elaborate on a concept which is often forgotten by analysts especially those 
who look at the current situation from the perspective of emerging markets experiences in the past",0
the unease about the slowdown in china appears to have been further fuelled by various policy measures implemented by chinese authorities to restore confidence during the sharp selloff in their equity market as well as the unexpected devaluation of their currency which at the time seemed to have created even more policy uncertainty,0
the banking crisis in the early 1990s left sweden with a substantial fiscal deficit,0
"one of the greatest challenges for fiscal policy is demographic changes which will place a 
heavy burden on public finances in the future",0
"the third phase was the period may 2001 to june 2003 when the euro area found itself in a period of 
subdued economic growth following a number of global  shocks",0
the largest of these are the ramifications for the us economy of the continuing sovereign debt crisis in europe,0
"completing the euro areas institutional architecture  
in addition to the role of misguided or imprudent national policies the narrative of the crisis 
that i have just spelled out clearly points to some serious shortcomings  in the institutional 
architecture of the euro area",0
the bigger threat to price stability over the long run does not lie in relative price changes but rather in a loss of independence by central banks following a situation in which they have they ventured far into a political agenda with distributional consequences,0
"the publication of these minutes would indeed present some drawbacks  
 first governing council members may speak for the minutes when these are very detailed while 
when they are not detailed may not convey more information than a plain communiqué 
 second the publication of the minutes might also create more difficulties for moving from initial 
positions to new ones in the light of the arguments developed 
 finally and most importantly in the case of the eu ro area the analysis of the votes could be read and 
interpreted as reflecting national interests or preoccupations which would be misleading and could 
jeopardise both the independence of the members of the governing council and the credibility of our decisionmaking processes",0
"the adopted conclusions that refer to our country 
amongst other things state that generally the document suffers from a lack of reliable statistics 
impeding the analyses of the position of the countr y regarding the growth cycle which you would 
all agree has to do with the reliability  in such situation with inflation calculations particularly of the 
expected one",0
"5 in 
addition the complexity of the securities meant that it would be difficult to understand the risks even if an investor had access to all of the relevant mortgagelevel information",0
"16
when applying these approaches to the euro area it emerges that in comparison to the years prior to the crisis estimates of the equilibrium real rate have sharply declined during the crisis and have kept declining or remain in deep negative territory over the recent periods see chart above on estimates of the equilibrium real rate",0
external demand conditions are also expected to contribute to disinflation in 2008,0
it is even more problematic in the event of crisis resolution especially for crossborder institutions as has been seen in the specific case of a large and complex banking group,0
the question that comes today is that with the slowing of the economy because of international and geopolitical factors you get lower growth then you get also the negative effect of the rate situation on the intermediation margin,0
"a basic reason for the enhanced reg ulation faced by banks is the importance of 
protecting retail depositors in view of the deposit based funding structure of banks and the 
inherent maturity mismatch between short term deposit liabilities and long term illiquid assets 
such as loans to corporates and households",0
