,Parsed_Text,label
3001,one possible reason is that if enough of them were to do so for enough banks it might well help to protect the value of their investment portfolios more generally,2
3002,that is not to introduce large changes in the aggregate amount of capital currently held in the banking system while at the same time to provide tangible incentives for banks to adopt the most advanced and sophisticated approaches to capital adequacy,2
3003,furthermore it will be important for banks to be willing to use their capital buffers to absorb losses and continue to support lending,2
3004,in this sense thebank does not intend to apply the checklist uniformly to all financial institutions but will utilizeit giving full consideration to the situation of each bank,2
3005,"second to achieve those capital benefits the more advanced approaches to credit and operational 
risk require banks to meet strong process control requirements",2
3006,"for example detailed supervisory information about banks changing risk appetite and 
exposure to different economic sectors and markets  as well as how these risks are being 
managed  can provide useful early warnings about the health of the economy and potential systemic problems down the road",2
3007,on numerous occasions over the last year i have discussed the importance of differentiating prudential regulation and supervision based on the varying nature of the risks posed by different groups of banks1 this differentiation needs to be explicit both in the analytic foundations of our prudential system and in the application of that system to banking organizations,2
3008,regulatory requirements for tpps and banks obviously differ but so does the spectrum of services that they provide and the level of risk that they encounter and need to protect against,2
3009,the use of cloudbased regtech technology for example gives banks the flexibility to adapt to changes in regulation and risk management while maintaining superb quality in risk management and compliance activities,2
3010,"in this regard we hope that banks would ensure they have a good risk management system with an icaap that covers all significant risks including those stipulated under pillar i as well 
bis review 1312009 3
 as other risks",2
3011,"in essence there exist tw o elements of protection for the individual bank 
one being capital and the other liquidity",2
3012,the other main concern for financial stability is that low or negative interest rates may have an adverse impact on the profitability of banks and institutional investors ultimately putting their financial soundness at risk,2
3013,"the road travelled so far has thus seen the entrenchment of a banking system with a proven 
capacity to manage risk and high levels of profitability efficiency and solvency",2
3014,the qas apply to all types and sizes of banks regardless of the performance test under which they are being evaluated,2
3015,the ama builds upon the longtime best practices of banks to develop techniques for identifying measuring and attributing capital for operational risk,2
3016,regulators have long realised that capital is the backbone of a bank it absorbs losses and it can prevent bank failures,2
3017,from a regulatory perspective banks must therefore be required to have capital toabsorb the possible losses that result from risktaking and still remain solvent,2
3018,"second we do monitor the exposures of banks to risky sectors and seek to limit their 
exposure to such sectors through prudential regulations",2
3019,"ho wever analysis of the systemic footprints of 
these other us bank holding companies suggests that even if surcharges were to apply their amounts would be quite modest at least based on the current characteristics of these bank holding companies",2
3020,in placing their securities the banks must be especially careful to comply with the investor protection rules since subscribers may be called on to contribute to the resolution costs,2
3021,these inspections supplement the documentary controlsand are designed to assess banks ability to engage in the collection and investment of savings ina correct manner in accordance with criteria of sound and prudent management and all the legalrequirements,2
3022,ideally a bottomup approach should also support banks own risk management capacity by forcing them to consider how severe adverse circumstances may affect their solvency,2
3023,"in india banks should not take stress testing exercise a mere compliance requirement but accord due importance to it to facilitate the development of risk mitigation or contingency plans across a 
range of stressed conditions",2
3024,"clearly changes in financial markets have prompted supervisors and
bankers to reevaluate past assumptions in this period of economic slowing and to initiate adjustmentsthat ensure banking promptly adapts to conditions that are less certain and less robust than theextraordinary performance of recent years",2
3025,bank indonesia will institute this affirmative policy for the greater good of all banks differentiating the weight of liability according to the portfolio conditions of each bank,2
3026,"from the 
perspective of banks supervisors and let us not forget counterparties and stakeholders capital is a cushion to ensure safety and soundness and to provide a benchmark against which the financial condition of banks can be measured",2
3027,furthermore granular information on banks counterparties location of assets is called for in the assessment of banks exposures to physical risks,2
3028,"in my comments today i will first address the recent financial performance of us banks and of 
community banks in particular",2
3029,"the basel iii standards for increased bank capital and liquidity will provide a strong 
anchor for enhancing the resilience of each individual institution to adverse shocks",2
3030,a related problem is the weakness in banks creditassessment processes that allowed them to build up some very large exposures to hedge fundsand other financial institutions,2
3031,in particular to better identify potential channels of financial contagion supervisors are working to improve their understanding of banks largest exposures to other banks nonbank financial institutions and corporate borrowers,2
3032,"banks use securitization for example to remove their lower risk loans  which
perhaps they otherwise would not originate  from their banking books reducing the associatedcapital charges",2
3033," regulations allow financial institutions to rely on due diligence conducted by another bank 
when they welcome a new customer",2
3034,however there are some inherent rigidities which fail to cover many of the risks that banks assume in their business operations,2
3035,overall banks must ultimately respond to losses on risky assets by raising new capital,2
3036,however the results of a bundesbank survey of banks have indicated that the risks inherent in real estate business are hardly procyclical,2
3037,so if banks are to bear the true cost of the risks they take changes need to be made to the environment in which banks operate,2
3038,first banking procyclicality behavior following financial cycle and increase in short term highcost fund in the banks third party fund,2
3039,"4 although ordinary 
small depositors by and large did not run we nevertheless experienced the equivalent of runs on the network of nonbank financial institutions that has come to be called the shadow 
banking system",2
3040,"the result of the stress test is t hat the banking institutions losses on loans and guarantees will rise by 
almost 15 percentage points over t he 3 year period",2
3041,"to improve the functioning of financial institutions  the bank will use its onsite examinations and 
offsite monitoring to provide an environment in which banks can build new business models and 
function efficiently with a highly sophisticated and integrated risk management system",2
3042,while the banking agencies have tailored the volcker rule and have proposed significant tailoring of incentive compensation rules community banks and supervisors would benefit from not having to focus on regulatory compliance for matters that are unlikely to pose problems at smaller banks,2
3043,the first is that banks preserve their capital base and build up adequate provisions for risk,2
3044,"more recently the focus of supervision of holding companies by the federal
reserve is being modified to parallel the changes in the management of banking companiesmost large institutions in recent years have moved toward consolidated risk management acrossall their bank and nonbank activities",2
3045,this practice of seeking comment on significant guidance leads to better more informed supervision and better engagement by banks,2
3046,"the proposed foundation approach intended mainly forregional banks and the advanced internal riskbased approach intended mainly for large complex
banking organizations would require banks to create and use internal risk classifications for their
banking book",2
3047,"and of course any such 
insurance scheme must be prefunded it is no good trying to collect levies from riskier banks after they have gone bust",2
3048,"french banks must buttress the elements that have allowed them to withstand 
cyclical contingencies for the past few years 
in addition to diversifying their business lines  and i am pleased to note that securities analysts are 
now taking this factor into account when assessing different banking industries  french banks have improved their capacity to withstand cyclical contingencies",2
3049,"risks and counterparty relationships outstripped banks 
ability to manage them",2
3050,by adopting regtech we can enhance the overall risk management and compliance quality of banks,2
3051,"lender of last resort for an increasing number of players
traditionally systemic risks have been primarily associated with large banks",2
3052,specifically reform efforts are concentrated on developing standards that are more risk sensitive and that build upon the internal riskrating and riskmeasurement systems that have been developed by the relatively small group of the worlds most financially sophisticated and complex banks,2
3053,"the rates are attractive for buyers as banks now 
conform with the riskbased provisioning required by  the bangko sentral",2
3054,"while liquidity pressures in banking and financial markets have eased of late we do recognize that institutions must prepare themselves for the possibility that liqui dity problems could return either marketwide 
or at an individual institution",2
3055,60see remsperger h 2000 p 7 for a more detailed discussion about the interdependence of asset prices and credit riskbis review 812000 10hand in hand with exerting supervisory duties over the banking sector,2
3056,"this would not in all circumstances be a less robust system than one
where individual banks have reasonably diversified portfolios which are all as a result vulnerable tocommon shocks or one where a smaller number of large banks are all directly interconnected witheach other",2
3057,that is why german banking supervisors have formulated risk management principles for the institutions we oversee creating fixed terms of reference despite rapid developments,2
3058,"of course we and the other banking 
agencies will vigorously enforce prudential capital standards for all deposittaking institutions including 
those owned by the exempt bhcs",2
3059,the banks counterparties have a financial incentive to optimise their use of collateral in these operations by selecting the cheapest to deliver,2
3060,"the first reason is that at the point 
when actions have to be taken to deal with a bank in difficulty there will inevitably be a considerable amount of uncertainty about how b ad that banks problems are",2
3061,"the approach will also continue to be riskbased in which the expectations in 
governance and risk management are higher for the larger and more complex financial institutions and when these expectations are not met the bank will respond with supervisory actions",2
3062,"we are conducting 
assessments of selected banking institutions capital adequacy based on certain macroeconomic scenarios",2
3063,and currently 21 of exposures retained by banks are covenantlite against 74 of those that they distribute,2
3064,"most notably there is an ongoing debate on the design of an adequate capital ratio in order 
to increase banks resilience and ability to absorb losses",2
3065,the most important tool in our kit is ensuring banks hold sufficient capital equity to be able to absorb unanticipated events,2
3066,"in 
addition while utilizing the information of individual financial institutions obtained through  
such processes the bank seeks to gain a holistic view on the soundness of the entire 
financial system",2
3067,"2 bis review 632002
 the surprises that have occurred at banks are due to the nature of risk exposure and the quality of risk 
management practices including use of offbalancesheet vehicles",2
3068," the standard should require banks to hold a buffer consisting of assets whose 
liquidity and value is robust to massive disruptions in the financial markets",2
3069,it is all the more important then for banks to gear their operations towards sustainable profitability,2
3070,i believe that banks and other financialinstitutions could significantly improve their disclosures by providing more information to themarket about their risk management policies and practices and about the values of internalrisk measures,2
3071,firstly  separation will limit the risk of contagion from nonbanking businesses to the bank,2
3072,"eesti panks analyses confirm that the current capitalisation is 
sufficient to cover possible larger loan losses without banks having to include additional 
capital",2
3073,"all of these features are intended to strengthen the incentives for market scrutiny of banks and to further encourage the directors and managers of banks to ensure that their banks risks  especially credit risk market risks 
exposure concentration operational risk and liquidity  are being prudently managed",2
3074,"in line with 
coase banks have chosen the size which maximises their private value",2
3075,and we need to build on the pillar 3 disclosure requirements of the framework to strengthen banks transparency around exposures to structured credit products and securitised assets including banks involvement as sponsors,2
3076,"management should make certain that the economic 
substance of risk exposures is fully recognised and incorporated into the banks systems",2
3077,as a bank dominated financial system it is important for us that the banks have the ability to undertake intermediation in a productive and efficient manner,2
3078,"it also provides banks management 
with a tool to improve their internal risk managements by identifying the stress points in their 
operations",2
3079,the safely net is composed of 1 a framework to recapitalizefinancial institutions with public funds 2 full protection of deposits and other financial institutionliabilities and 3 a scheme to establish bridge banks or temporarily nationalize troubled banks,2
3080,"this entails 
first enhanced capital requirements for banks thereby reducing their vulnerability to sudden assetprice movements and ensure they have the resources to support any offbalance sheet exposures",2
3081,these exercises include the independent loan loss forecasting and stress testing exercises carried out earlier this year to help establish the capital needs of the banks under the prudential capital assessment review pcar,2
3082,"48 riskmanagement profile
the emphasis on risk management is most critical at our largest most sophisticated banks and most
internationally active banks",2
3083,"not only are the activities of banks 
central to credit intermediation but in this country banks fund their activities in part with federally insured deposits",2
3084,"it is interesting to note that among the factors that affect banks 
restrictive intentions neither the one concerning the liquidity position of the banks 
themselves nor the one concerning access to fi nancial markets seems significant any longer",2
3085,however under the assumption of the banks good intentions we can say that all banks have been able to meet the minimum capital requirement and will also be able to meet the rp100 billion capital requirement by the end of 2010,2
3086,"however it is critical for individual financial institutions 
themselves independent of the discussions on such a regulatory framework to strive to strengthen their capital bases that are consistent with the risks they hold",2
3087,we have been emphasizing upon our banks the value of strengthening risk management frameworks and methodologies along with requiring their boards to institute a strong corporate governance culture to manage the banks effectively,2
3088,the longer they are nottaken the longer troubled banks will continue incurring losses engaging in riskypractices threatening the safe institutions generating contagion effects and notperforming the banks allimportant maturity transformation function,2
3089,"in this context we have been 
closely monitoring counterparty exposures arisi ng from transactions with monoline financial 
guarantors and have been discussing with banks the measurement and management of these positions",2
3090,all in all big banks are not necessarily safer from a systemic perspective,2
3091,in general we shape our supervisory expectations for each portfolio by considering the increase in safety and soundness that we are likely to achieve through a specific practice or requirement in light of the regulatory costs for the banking organizations in the portfolio and the impact that the stress or failure of those institutions would likely have on credit intermediation the deposit insurance fund and financial stability,2
3092,"third we believe the major financial institutions n eed to continue to improve their capacity to measure 
their exposure to risk in a less benign market and economic environment than we have experienced in recent years",2
3093,the plethora of new developments occurring simultaneously will put a number of banks business models under pressure,2
3094,the focus of microprudential regulation is on the distortions to funding costs that may arise when depositors or capital markets do not require the funds they provide fully to price in the risks assumed by banks in using those funds whether because of federal deposit insurance or expectations of a government safety net,2
3095,basically these reforms allow banks to transfer instruments previously marked to market to portfolios where that will no longer be the case,2
3096,before returning to this issue though i want to speak more directly to why and how we should analyze the risks and benefits associated with specific forms of nonbank financial intermediation rather than make regulatory decisions based upon the fact that a particular form of intermediation bears some resemblance to the borrowing or lending activities traditionally associated with commercial banks,2
3097,"going along with these 
vulnerabilities are an increase in the risk of forei gn lenders becoming unwilling to continue to provide 
funding and a concern about how that unwillingne ss might play out in the new zealand financial 
markets and in the exposures of banks in ne w zealand",2
3098,"banks know that customers counterparties creditors and investors consider 
capital as well as the financial performance and risk exposures of banks when making their decisions",2
3099,"im 
convinced that if bank balance sheets do not take adequate account of sovereign risk this 
will remain an achilles heel in the financial system",2
3100,this was achieved through the publication of consistent and granular data on a bankbybank basis with banks judged to have either passed or failed the test,2
3101,"indeed the common equity capital to riskweighted assets ratio of the bank holding companies participating in the comprehensive capital analysis and review has more than doubled from 55 percent in the first quarter of 2009 to 12 percent in the fourth quarter of 20172
we now regularly conduct comprehensive stress tests of the largest banking firms to help ensure that their capital distribution plans are consistent with their ability to lend and withstand severe macroeconomic and financial stress like that observed during the financial crisis",2
3102,first being an integrated supervisor gives us better insights into the full range of activities that a financial institution engages in and hence facilitates more holistic financial supervision,2
3103,the incentives for the sale of bank shares will facilitate the reorganization of thebanking system and foster an increase in bank size especially if the sales bring in authentic freshcapital,2
3104,but ultimately risk management is a culture that has to develop from within theinternal management systems of the banks,2
3105,it can do so by assisting banks ability to fund and distribute risk,2
3106,to survive and be effective banks must be willing and able to take riskrevenue shareholder equity and if necessary the bank insurance fund are there to deal withmistakes,2
3107,"the same can be said of the 
various guarantees under which banks globally  are raising money at present",2
3108,"moreover banks can partially 
hedge their risk and diversify their exposures",2
3109,"these products can give rise to default risks that  are not captured well in methodologies required by 
the current rule specifying a tenday holding per iod and a 99 percent confidence interval thereby 
creating potential arbitrage opportunities between the banking book and the trading book",2
3110,banks and other financial institutions often rely on insurance and other hedging strategies to reduce potential losses,2
3111,there were clearly lessons to learn from that exercise most notably the importance of clarity of early communication by the bank to financial institutions about the standards to which they would be held,2
3112,from 2019 when it is possible for all instruments to be deployed in full banks and savings banks will have to hold cet1 capital equal to at least 7 of riskweighted assets,2
3113,moving forward bank negara malaysia is looking to address identified gaps in technology risk management practices within the financial sector,2
3114,this evaluation combines the quantitative results from the doddfrank act stress tests with a qualitative assessment of whether the largest bank holding companies have vigorous forwardlooking capital planning processes that account for their unique risks,2
3115,"it is easier for the banks to increase the buffers by reducing lending that is  relatively risky rather than reducing other 
lending",2
3116,"managing risks 
the health of financial institutions today is also a result of improvement in the riskmanagement 
process that has been ongoing at banks for years",2
3117,if the credit risks disappear  from the banks where do they go,2
3118,"so banks with an existing brand name still have some advantage but it is not something that can be
wholly taken for granted",2
3119,"the impact of higher capital ratios and more provisions on the resilience of banks is 
selfevident",2
3120,so we should foster a stronger risk management perspective and techniques with regard to climaterelated risks it is about having an adequate mapping and classification of atrisk assets and including them in banks forwardlooking risk strategies with a longer time horizon than banks commonly use for assessing traditional risks,2
3121,"in addition bot h heightened risk aversion and regulatory changes mean that banks will want 
to hold significantly more high quality liquid assets than in the past  chart 6 shows these 
holdings had shrunk to less than 1 of bank assets pre crisis",2
3122,transition planning is the second step and one that will help banks to effectively develop a mitigation strategy to soften longterm impacts,2
3123,it will also allow combining accountingbased information on the banking and financial sectors at large with firms risk management views and their perception of the main risks further down the road,2
3124,the upshot for banks is that in time this could have the potential of replacing many templatebased regulatory reports and lessening the reporting burden on banks,2
3125,"obviously this bankcentred risk propagation still 
holds in fact much of the existing safety net is aimed at preventing a chain reaction within the banking system",2
3126,recently as i noted earlier banks are also using moresophisticated creditriskmanagement tools,2
3127,"these measures were needed to specifically address the issues of rapidly escalating asset 
prices and the possible impact on banks balance sheets in a bank dominated financial 
sector",2
3128,"apart from the fact that it was difficult to value the instruments themselves the complex links between the b anks and their special companies made it 
difficult to see the actual exposures of t he banks",2
3129,for example the increasing use and sophistication ofcredit risk models at the largest and most complex domestic and foreign banks has profoundimplications for supervisory activities as well as capital regulation,2
3130,it is then important to assess the likelihood that the banks safeguarding actions could worsen market conditions and actually increase its losses,2
3131,"in the boards judgment it is unlikely that increased coverage even by indexing today would add
measurably to the stability of the banking system",2
3132,an introductory chapter on the history and purposes of bank regulation revealed a complicated set of issues concerning changes in the structure and activities of banks which among other things suggested that the rationales for regulating banks might vary depending on the size business model and affiliations of a bank,2
3133,we intend that thisphilosophy of holding company supervision will not change as banks are granted extended powers,2
3134,another crucial measure to cut the sovereignbanking nexus refers to the regulatory capital requirement regime for banks,2
3135,"they enable banks to 
shoulder greater losses by themselves and thus shift the risk back to the owner",2
3136,this places additional pressure on the demand for liquid assets because banks refinance this shortage against eligible collateral which is in addition to the assets needed for the prudential liquid asset requirement,2
3137,"third it is desirable to reduce the risk associated with stock price fluctuations in banks shareholdings 
for financial system stability",2
3138,"an increase in the business that banks do with highly leveraged investors like some hedge 
funds leads to an increase in the attention that banks must pay to counterparty risk management",2
3139,"in particular deteriorating market liquidity often forces banks to 
lengthen the horizon over which they can execute their risk management strategies",2
3140,the basel committee has rightly in my view set out to make sure that in future banks will not be able to operate with so little capital relative to their assets,2
3141,the reforms resulted from a reassessment of the role of banks in the postcrisis world justified by the adverse systemic effects of their distress,2
3142,"focusing on price stability limits the banks ability to pursue its other major 
objective financial stability",2
3143,it compensates the lack of capital relief for banks in a regulatory environment which treats government bonds as risk free,2
3144,it seems to me that an awareness of these risks does not yet exist at all levels of management at banks,2
3145,"this development reflects the reluctance of banks to lend to each other and is closely related to a general lack of transparency  as i mentioned earlier 
 about the magnitude of exposures that individual banks carry on their books",2
3146,"as lane notes   
in both directions banks were the main proximate investor in other banks so wer e 
instrumental in the cross border retrenchment as part of the general breakdown in interbank 
markets during the crisis",2
3147,in addition the bank is the regulator and supervisor of most financial institutions operating in ireland,2
3148,"the third area relates to the need for banking institutions to enlarge their sphere of influence 
going forward given the changing environmen t banks will increasingly be exposed to 
external developments and the forces of market discipline",2
3149,rather ill be making the case today that technology will make banks better  whether it is delivered by an established bank or a new market entrant,2
3150,it has been very difficult for examiners to get large banks to tighten their operations especially when the banks were generating tremendous profits,2
3151,a mix of different kinds of banks can make a contribution to meeting these requirements as efficiently as possible,2
3152,the investments that banks propose to their customers must be perfectly consistent with the investors propensity for risk and their financial sophistication,2
3153,prudential supervision has now returned to the bank facilitating a more coordinated approach to financial crisis management horizon scanning and proactive contingency planning and improving the banks ability to evaluate solvency ahead of any lolr,2
3154,"the fact that credit risks are spread to other institutions with significant equity 
such as insurance companies may thus r educe the risks in the financial system",2
3155,it was a nonbank and its failure both imposed direct losses on its many types of counterparties and disrupted many markets with negative effects on banks,2
3156,"it reached the point where the performance of 
these companies began to impact the soundness of major commercial banks themselves",2
3157,it will be important to verify the overall consistency of the framework imposing stricter prudential requirements on those banks that operated with the particularly risky business models that were at the root of the crisis,2
3158,"20  under such circumstances any runs on banks for what ever reason became to some extent selfjustifying 
whatever the quality of assets held by banks",2
3159,first banks canbe required to hold enough capital in relation to risks so that moral hazard incentives areminimized,2
3160," liabilities with high run off rates under the lcr such as deposits held by other 
financial institutions have been repriced to reflect the fact that they are not 
particularly attractive forms of funding for a bank",2
3161,are greek banks now safe in terms of their capital position,2
3162,by banks to clean up their balance sheets review their business models and reduce risky portfolios,2
3163,following the collapse of one of the integration projects 13 institutions  commercial banks and savings banks  needed to increase their capital,2
3164,the sensitivity analysis will help us judge whether banks would have enough capital if economic and financial conditions were to worsen,2
3165,"the markets reaction has demonstrated that 
the royal decreelaw has been most effective in restoring confidence in the spanish banking system and has ushered in a new stage in the process of savings bank restructuring adding to the progress of recent years in cleaning up balance sheets and reducing the sectors capacity and fragmentation",2
3166,"what lessons are there to learn from financial crisis especially as we recapitalize our banks 
to make them stronger and therefore better endowed for effective financial intermediation",2
3167,"we want banks to deploy capital and 
liquidity but in a responsible way that avoids past mistakes and does not create new ones",2
3168,"for the new
financial holding companies the consolidated capital issue is complicated by the affiliation of banks
with institutions that have their own financial regulator and capital regulation",2
3169,"however changes in the world and especially the changes in the 
complexities in financial systems have forced cent ral banks to be mindful of the need for moving into 
strategic planning as a major management device",2
3170,in other words a regulator may regulate banks though banks may involve themselves inother activities such as being an intermediary in capital markets,2
3171,to provide examiners with guidancein reviewing the adequacy of risk management at individual banks during onsite examinationsthe bank completely revised the checklist in may 1996 and it was distributed to financialinstitutions under the banks supervision as well as to various other financial institutions in thebelief that it could serve as a reference as they undertake initiatives to check and strengthen theirrisk management systems,2
3172,the participative approach adopted by the bank has permitted prompt handling of issues affecting the banking industry,2
3173,the message to banks and savings banks then is that they ought to make provisions if they want to stay healthy in the long term  that is and remains without a doubt the best medicine,2
3174,"as the bills are 
not funded by banks they feel that their obligation is limited merely to regulatory reporting of 
such cases although some banks have been found to not be diligent even in reporting",2
3175,"plans to ringfence certain risky banking business by creating independent trading units within 
banks are another such approach  they reduce in ternal crosssubsidising of risky trading 
business thereby giving depositors better protection from the risks of such business",2
3176,"the guidelines seek to define clearly the roles responsibilities and risks that banks retain or undertake
when they participate in a securitisation transaction",2
3177,"it is likely that banks will look for more capital and liquidity efficient models 
for instance by offering products with a more stable or feebased income stream",2
3178,in my remarks i would like to look at the situation at swiss banks from a financial stability perspective taking the big banks first and then moving on to a discussion of domestically focused banks,2
3179,while this increase in the cost of equity may initially be compensated by the substitution of equity with debt funding the scope for such substitution is limited by regulatory requirements and banks own motives to establish adequate capital buffers,2
3180, hleg is based on the view that underwriting is closely connected with corporate banking and thus naturally belongs to the deposit bank,2
3181,"it creates room for diversification of the range of financial services 
that a bank can provide",2
3182,the standards are an amalgamation of the best practices of many banks,2
3183,rather i thought it would be helpful at this early stage to offer my views on capital regulation and the role that capital standards play in helping to advance the safety and soundness of banks and the stability of the financial system,2
3184,"it is also likely to discourage banks from investing the resources necessary to
better measure operating risk",2
3185,in the area of banking supervision this year the ecb has formally identified climaterelated risk as one of the key risks facing the banking sector,2
3186,we will also be issuing guidelines on riskbased approach to pricing to help ensure that exposures of banksfinancial institutions to risks associated with lendingfinancing activities are adequately compensated,2
3187,"although 
the direct credit exposure of financial institutions to hedge funds seems to have been relatively modest hedge funds activities such as sudden large scale liquidation and the 
influence on market price dynamics and market liquidity have posed an indirect risk to core 
financial institutions and the broader financial system",2
3188," there is an uncertainty di scount attached to almost all banks due to opacity 
of banks balance sheets creating some uncertainty as to the quality of the 
assets",2
3189,"not long ago bank indonesia issued regulations on risk management that apply to 
all commercial banks as a minimum standard that banks will soon be required to meet",2
3190," in order to better diversify the risk arising from the concentration in banks investments in 
the international financial markets lower thresholds were set for banks large exposures",2
3191,some curative steps by incumbent financial institutions are in the offing,2
3192,"one big question therefore is how far we could get in dampening the credit cycle by 
focusing on the provision of liquidity and so leverage by banks to other financial firms",2
3193,"that is why as a 
complement to the regulatory responses banks need to take immediate action straightaway regarding their internal risk management policies which play a crucial role both in terms of 
liabilities and assets",2
3194,choosing acredit strategy has become more challenging in light of changing competition not only becauselarger financial institutions have become more diversified and global but also because themarket distributes credit risk far differently than it did a decade ago,2
3195,"by 
looking closely at business models we want to increase our understanding of how banks actually make money and become better able to discern high risk strategies",2
3196,this is possible because insurance has the ability to pool assess and assume risks that are outside the expertise and capacity of banks or businesses themselves to bear,2
3197,"the second set is based on a vector autoregressive var model which assesses the impact of the overall economic 8 bis central bankers speeches
 stress situation on the asset quality and capital adequacy of the banking system taking into 
account the feedback effect of the macroeconomic performance of the economy on banks 
stability",2
3198,for another thing rising interest rates depress securities prices especially at banks that have not hedged securities holdings on their balance sheets  and these tend to be smaller banks for the most part,2
3199,"it will lay down minimum standards for banks to hold some resiliently liquid assets and about the 
funding of illiquid assets",2
3200,the ecb will define common practices and criteria it will monitor the actions and position of these banks and it will always be entitled if it considers it necessary to reclaim direct supervision over any of these banks,2
3201,"there is growing dependence on purchased liquidity and also an increase in the illiquid component in banks balance sheets with greater 
reliance on volatile liabilities like bulk deposits to fund asset growth",2
3202,"the bank has adopted and promulgated a fee structure for its liquidityinsurance facilities that increases as banks borrowing increases andor is made against riskier less liquid 
collateral",2
3203,furthermore consistent with the basel framework for domestic systemically important banks dsibs apra has determined that due to their size interconnectedness substitutability and complexity the major banks should be required to hold more capital against their riskweighted assets than smaller financial intuitions,2
3204,"the focus of the banks work is making su re that key systemic ri sks are identified and 
establishing minimum standards to control that risk",2
3205,"though most of our work and recommendations will focus on financial institutions under the 
supervision of the bank of thailand we expect that the outcome of this process will provide a common framework for policymaking among the supervisory authorities in thailand and serve as a shared foundation for coordinating our efforts between the private and public sectors in transforming our financial infrastructures towards a deeper more efficient balanced and sound system",2
3206,although to a lesser extent similar friction is occasionally exhibited even by regulated entities as can be seen in banks shunning of the fx retail 3 platform which would significantly improve the price for retail buyerssellers of forex,2
3207,"seventh there is a progressive blurring of the boundaries between liquidity and solvency 
stress  faced by the banks in situations of generalised uncertainty in the markets and the loss 
of confidence amongst financial entities",2
3208,they promote transparency in the banking sector improve market discipline foster banks own risk management capacity and importantly inform prudential decisions of both a microprudential and macroprudential nature,2
3209,"suddenly there was a great deal of uncertainty not only about the extent of losses and the 
ability of banks to withstand those losses but about the extent of risk in the system where it 
lay and how it might explode",2
3210,"no 
specific basel 2 approach is mandated to any bank irrespective of its size and complexity of its transactions",2
3211,what i think is relevant from a financial stability perspective is that such entities create banklike risk without being subject to bank regulation,2
3212,"the exercise is designed to ensure that banks  are managed in a sound and prudent manner 
and to dispel any market concerns over their financial soundness",2
3213,further changes to banks business models will be brought about by structural measures,2
3214,"it is designed to push banks to 
continue to upgrade their risk management and capital assessment processes",2
3215,"in the light of the experience it is fair to say that liquidity risk has been neglected in banks 
overall risk management compared to all the att ention that over the past years has gone to 
capital management",2
3216,"due to the quality of public supervision and private risk management our banks had one of the 
soundest capital bases in the world",2
3217,"these vehicles like 
banks themselves were funding longerterm assets with shortterm liabilities and like banks they were subject to a run when their lenders became concerned about the quality of 
the assets",2
3218,"to uncover hidden exposure and to 
appropriately assess risk in the banking system rather than looking at individual institutions risk assessment should therefore make an attempt to judge the risk exposure of the system as a whole",2
3219,"the structural
trends i have just identified have obviously prompted banks to reconsider their activities and theirdistribution channels",2
3220,"additionally the underlying principle for introduci ng further criteria should be the preservation 
of the banks financial soundness",2
3221,a higher capital adequacy requirement for taking bigger risks will thus lead to the banks being forced to charge more for lending money to higher risk borrowers,2
3222,"new zealand banks did not suffer a serious credit shock in the gfc 
but we saw how quickly bank capital could be eroded in global financial institutions",2
3223,even before the financial sector assessment programme started we at the bank of mauritius had already identified certain areas of vulnerability of our banking industry,2
3224,"for the banks the greatest expense is in establishing the mechanisms necessary for a bank to evaluate and control their 
risk exposures more formally",2
3225,it is matter of great concern if bank lending funds an equity market boom or for that matter any asset price boom,2
3226,of course nonbank lenders do not have acce ss to insured deposits,2
3227,so today ill set out how leverage outside the banking sector can create risks to financial stability starting with that small corner of the pensions market,2
3228,"apart from increasing their lending to the banks they have also bought 
various types of domestic financial assets",2
3229,"and this prevalence also explains the minimal direct exposure of our financial institutions to other factors of risk associated  with recent developments in the international 
financial markets",2
3230,a key institutional support to the new regulatory framework is the establishment of a mandatory deposit insurance system to protect credit union members and by extension to enhance stability of the financial sector,2
3231,"having said that i would like to stress that financial institutions are ultimately responsible for ensuring that all relevant risks including liquidity  risk are properly integrated into their overall 
risk management",2
3232,another area of intense interest is the expansion of financial activities beyond the traditional chartered banking institution construct,2
3233,enhanced focus on risk management is all the more necessary as banks in india prepare themselves for the basel iii regime,2
3234,"this forms a natural 
part of our work in the financial stability field which also encompasses other countries where the swedish banks have a significant presence",2
3235,"the guidelines issued by the financial stability board envisage two basic principles for bank 
managers compensation that it must be tied to the risks taken and that it must not 
jeopardize the preservation of the banks capital",2
3236,"if banks had decided to call in non performing loans they would 
have been forced to write off existing capital",2
